41978,300000,50000000,622163555,0,1,0,0.00,5030,---
41994,300000,50000000,174272739,0,2,0,0.00,4710,---
41995,300000,50000000,177093084,0,3,0,0.00,4640,---
41998,300000,50000000,208781906,0,4,0,0.00,4705,---
41999,300000,50000000,211012376,0,5,0,0.00,4688,---
42001,300000,50000000,227468426,0,6,0,0.00,4969,---
42004,300000,50000000,248713691,0,7,0,0.00,6507,---
42005,300000,50000000,250068611,0,8,0,0.00,4894,---
42011,300000,50000000,302551976,0,9,0,0.00,4773,---
42012,300000,50000000,307766412,0,10,0,0.00,4784,---
42015,300000,50000000,335055992,0,11,0,0.00,4701,---
42017,300000,50000000,345438182,0,12,0,0.00,6595,---
42021,300000,50000000,378003111,0,13,0,0.00,5112,---
42022,300000,50000000,380023498,0,14,0,0.00,5938,---
42027,300000,50000000,471457668,0,15,0,0.00,4692,---
42029,300000,50000000,489777506,0,16,0,0.00,5882,---
42031,300000,50000000,493116509,0,17,0,0.00,4750,---
42032,300000,50000000,496231754,0,18,0,0.00,4678,---
42033,300000,50000000,497085812,0,19,0,0.00,4688,---
42037,300000,50000000,540251233,0,20,0,0.00,5343,---
42038,300000,50000000,543894943,0,21,0,0.00,4724,---
42041,300000,50000000,561047916,0,22,0,0.00,4821,---
42047,300000,50000000,655038551,0,23,0,0.00,4757,---
42048,300000,50000000,657011712,0,24,0,0.00,4685,---
42050,300000,50000000,664766160,0,25,0,0.00,4681,---
42051,300000,50000000,668349014,0,26,0,0.00,4681,---
42052,300000,50000000,672780802,0,27,0,0.00,6378,---
42053,300000,50000000,676387789,0,28,0,0.00,4832,---
42054,300000,50000000,680524283,0,29,0,0.00,4651,---
42055,300000,50000000,684381426,0,30,0,0.00,4695,---
42056,300000,50000000,685982159,0,31,0,0.00,4693,---
42057,300000,50000000,686266551,0,32,0,0.00,4804,---
42058,298749,50000000,688699597,0,33,0,0.00,4612,---
42059,300000,50000000,689457190,0,34,0,0.00,4091,---
