Date,MachineID,ExpSeries,ExpNum,SampleName,DataID,Explanation,CH0_type,CH1_type,CH2_type,CH3_type,CH4_type,Param1,Param2,TMUdata,HighSpeedCam,EventNum,Sort,PreProcessor,IANode_log,IANode_result,FireImgFolder,SrsImgFolder,ImgNum_st,ImgNum_en,FireImgAres,FireImgAtype,FireImgAver,FireImgAparam1,FireImgAparam2,FireImgAparam3,FireImgAparam4,FireImgAparam5,FireImgAparam6,FireImgAparam7,FireImgAparam8,FireImgAparam9,FireImgAparam10,SrsImgAres,SrsImgAtype,SrsImgAver,SrsImgAparam1,SrsImgAparam2,SrsImgAparam3,SrsImgAparam4,SrsImgAparam5,SrsImgAparam6,SrsImgAparam7,SrsImgAparam8,SrsImgAparam9,SrsImgAparam10
20181214,photon05,20181214_12_13C_NIES48-N2d_sorting,3,12_13C_NIES48-N2d,20181214_135717, , , , , ,ch3, , , , ,15744, , ,./images/20181214_135717/log.txt,./images/20181214_135717/v_measure.txt,./images/20181214_135717/fireimg/,./images/20181214_135717/srsimg/, , ,na,na,na,na,na,na,na,na,na,na,na,na,na,./images/20181214_135717/result_s.csv, ,fujiwaki-201800921-beads1023,0,0,0,71,140,2,3,3,5,5
