index,area,ave0,ave1,ave2,int0,int1,int2,std0,std1,std2,sort
2_115,0,0,0,0,0,0,0,0,0,0,0
2_116,101,-0.0491586,0.198901,-0.0704923,-4.96502,20.089,-7.11973,0.1234,0.353616,0.113583,0
2_117,871,0.126366,-0.354968,0.159658,110.065,-309.177,139.062,0.203006,0.438479,0.261465,1
2_118,959,0.120018,-0.33406,0.153983,115.097,-320.363,147.669,0.18271,0.382568,0.239046,1
2_119,222,-0.0103139,0.0456363,-0.00301782,-2.28968,10.1313,-0.669956,0.0820715,0.297283,0.127679,0
2_120,794,0.186002,-0.318276,0.0899975,147.686,-252.711,71.458,0.217776,0.440691,0.222636,0
2_121,872,0.127921,-0.276067,0.0794827,111.547,-240.731,69.309,0.20059,0.435046,0.229294,0
2_122,966,0.15633,-0.161945,0.0522437,151.014,-156.439,50.4674,0.177315,0.276906,0.140261,0
2_123,1078,0.0415871,-0.13226,0.0947748,44.8309,-142.576,102.167,0.0937477,0.189784,0.133092,1
2_124,373,-0.00297061,0.0159394,0.0320967,-1.10804,5.94538,11.9721,0.0585674,0.170087,0.0726415,0
2_125,853,0.148495,-0.304865,0.0980567,126.666,-260.05,83.6424,0.177207,0.323697,0.178469,0
2_126,313,0.0170283,0.0393982,0.00962175,5.32987,12.3316,3.01161,0.0402465,0.217589,0.111456,0
2_127,326,-0.000371208,0.0506964,-0.0213667,-0.121014,16.527,-6.96554,0.0788656,0.210533,0.0717791,0
2_128,43,0.0107127,-0.0674923,0.0185182,0.460648,-2.90217,0.796281,0.28976,0.325249,0.218495,0
2_129,918,0.126991,-0.136608,0.035482,116.578,-125.406,32.5725,0.15087,0.300839,0.152801,0
2_130,0,0,0,0,0,0,0,0,0,0,0
2_131,1160,0.0465408,-0.110466,0.102554,53.9873,-128.14,118.962,0.100225,0.260065,0.172145,1
2_132,1078,0.122381,-0.141452,0.0471849,131.926,-152.485,50.8654,0.135829,0.257734,0.124417,0
2_133,853,0.161387,-0.204169,0.0348643,137.663,-174.156,29.7392,0.222737,0.401245,0.217586,0
2_134,0,0,0,0,0,0,0,0,0,0,0
2_135,742,0.221144,-0.320645,0.0507848,164.089,-237.918,37.6823,0.263128,0.49111,0.224811,0
2_136,0,0,0,0,0,0,0,0,0,0,0
2_137,523,0.0499829,-0.100736,0.0289839,26.141,-52.6848,15.1586,0.0631562,0.139757,0.0579451,0
2_138,898,0.193077,-0.375998,0.0802068,173.383,-337.646,72.0257,0.270066,0.531837,0.244811,0
2_139,160,-0.0136747,0.0896526,-0.0300366,-2.18795,14.3444,-4.80585,0.0511547,0.278063,0.127143,0
2_140,1206,0.128072,-0.160913,0.0472764,154.455,-194.061,57.0153,0.146002,0.239936,0.123981,0
2_141,403,0.0159688,-0.0524121,0.0344894,6.43541,-21.1221,13.8992,0.066376,0.168989,0.0627681,0
2_142,0,0,0,0,0,0,0,0,0,0,0
2_143,812,0.0195473,-0.0505046,0.0519258,15.8724,-41.0097,42.1637,0.0460149,0.121924,0.062351,1
2_144,1036,0.0522813,-0.114053,0.084451,54.1634,-118.159,87.4912,0.10305,0.221903,0.165164,1
2_145,0,0,0,0,0,0,0,0,0,0,0
2_146,883,0.0460634,-0.0482266,0.0380275,40.674,-42.5841,33.5783,0.0873956,0.216961,0.139826,0
2_147,54,0.0229707,-0.0156139,0.00775718,1.24042,-0.843151,0.418888,0.079466,0.284776,0.112816,0
2_148,79,0.149248,-0.251117,0.0232071,11.7906,-19.8382,1.83336,0.27872,0.59109,0.314369,0
2_149,0,0,0,0,0,0,0,0,0,0,0
2_150,35,-0.0348275,0.153373,-0.0465385,-1.21896,5.36805,-1.62885,0.109987,0.31675,0.0902869,0
2_151,780,0.0296346,-0.0477792,0.0342723,23.115,-37.2678,26.7324,0.0490235,0.116621,0.0688165,0
2_152,1430,0.181983,-0.370729,0.120592,260.236,-530.142,172.447,0.206354,0.382363,0.203462,0
2_153,1064,0.164316,-0.138065,0.0376851,174.832,-146.902,40.0969,0.178881,0.310046,0.151457,0
2_154,838,0.0588309,-0.127474,0.0664922,49.3003,-106.823,55.7205,0.0994647,0.237022,0.158244,0
2_155,1157,0.0885018,-0.213083,0.091873,102.397,-246.537,106.297,0.142768,0.31107,0.183095,0
2_156,930,0.0441056,-0.0295661,0.00900884,41.0182,-27.4965,8.37822,0.0637244,0.142114,0.0543723,0
2_157,291,0.0283636,0.0413661,-0.0167605,8.2538,12.0375,-4.87731,0.0389415,0.162608,0.0625539,0
2_158,813,0.142984,-0.150909,0.00903765,116.246,-122.689,7.34761,0.190017,0.352129,0.168786,0
2_159,0,0,0,0,0,0,0,0,0,0,0
2_160,622,0.0878025,-0.107242,0.0181325,54.6132,-66.7048,11.2784,0.127926,0.278276,0.136197,0
2_161,0,0,0,0,0,0,0,0,0,0,0
2_162,1283,0.138917,-0.374702,0.17724,178.231,-480.743,227.399,0.214909,0.418925,0.229507,1
2_163,835,0.0905127,-0.117424,0.0451915,75.5781,-98.0488,37.7349,0.137969,0.254153,0.155834,0
2_164,673,0.0615471,-0.0826397,0.0187259,41.4212,-55.6165,12.6025,0.0780853,0.170776,0.0657113,0
2_165,0,0,0,0,0,0,0,0,0,0,0
2_166,261,0.0850644,0.0535359,-0.0219108,22.2018,13.9729,-5.71871,0.0811597,0.22833,0.102529,0
2_167,783,0.102324,-0.109278,0.0494658,80.1198,-85.5649,38.7317,0.185992,0.370236,0.234012,0
2_168,0,0,0,0,0,0,0,0,0,0,0
2_169,92,0.0198651,0.164376,-0.084558,1.82759,15.1226,-7.77934,0.0402366,0.30974,0.156851,0
2_170,0,0,0,0,0,0,0,0,0,0,0
2_171,688,0.0580136,-0.0722742,0.0141077,39.9134,-49.7247,9.70609,0.0808213,0.207882,0.0957251,0
2_172,0,0,0,0,0,0,0,0,0,0,0
2_173,721,0.154971,-0.17615,0.0517032,111.734,-127.004,37.278,0.177921,0.27475,0.149338,0
2_174,778,0.0556162,-0.0591895,0.018099,43.2694,-46.0495,14.081,0.0694513,0.144442,0.0664319,0
2_175,630,0.170474,-0.279175,0.0551227,107.398,-175.88,34.7273,0.214183,0.390405,0.20938,0
2_176,182,0.0071367,0.110217,-0.0364752,1.29888,20.0595,-6.63848,0.0404457,0.280433,0.117278,0
2_177,919,0.198371,-0.34442,0.0952578,182.303,-316.522,87.5419,0.252308,0.404838,0.239607,0
2_178,715,0.0656777,-0.0625024,0.00671186,46.9596,-44.6892,4.79898,0.0935724,0.176432,0.0861011,0
2_179,0,0,0,0,0,0,0,0,0,0,0
2_180,1422,0.139868,-0.153233,0.0480394,198.892,-217.897,68.312,0.150955,0.217617,0.11023,0
2_181,425,0.0508383,-0.0162005,0.0111739,21.6063,-6.88522,4.74893,0.0783213,0.22626,0.113751,0
2_182,382,0.187805,0.0330819,-0.0690026,71.7415,12.6373,-26.359,0.194286,0.375788,0.198686,0
2_183,170,0.0437032,-0.092133,0.00217225,7.42954,-15.6626,0.369283,0.235528,0.294363,0.257583,0
2_184,829,0.108196,-0.239238,0.101457,89.6947,-198.328,84.1076,0.188937,0.372113,0.226715,0
2_185,1434,0.068589,-0.0397168,0.0119967,98.3566,-56.9538,17.2033,0.0835197,0.161765,0.0793244,0
2_186,1131,0.0436775,-0.100076,0.0652073,49.3992,-113.186,73.7495,0.0762948,0.174833,0.113487,1
2_187,1359,0.129672,-0.0773112,0.0168481,176.224,-105.066,22.8965,0.157289,0.290596,0.164277,0
2_188,1228,0.0351745,-0.0922658,0.0930752,43.1943,-113.302,114.296,0.0710527,0.189711,0.12828,1
2_189,1453,0.124287,-0.161128,0.0599311,180.589,-234.12,87.0799,0.14405,0.228917,0.118635,0
2_190,1003,0.120847,-0.178919,0.0534356,121.21,-179.456,53.5959,0.155467,0.261611,0.139534,0
2_191,1234,0.152079,-0.359187,0.130877,187.666,-443.237,161.503,0.233996,0.47518,0.239666,0
2_192,1037,0.0197496,-0.100591,0.102469,20.4804,-104.313,106.26,0.0781393,0.154457,0.116662,1
2_193,25,-0.00489349,-0.076108,0.0103742,-0.122337,-1.9027,0.259355,0.264902,0.386861,0.28574,0
2_194,522,0.0096608,-0.0283658,0.0273136,5.04294,-14.807,14.2577,0.0628975,0.159509,0.0582586,0
2_195,1070,0.181431,-0.275859,0.087747,194.131,-295.169,93.8892,0.204938,0.358218,0.197813,0
2_196,886,0.076547,-0.1389,0.0581281,67.8206,-123.065,51.5015,0.133023,0.254465,0.171392,0
2_197,0,0,0,0,0,0,0,0,0,0,0
2_198,1499,0.0961276,-0.260561,0.203856,144.095,-390.581,305.58,0.122627,0.296265,0.213129,1
2_199,1183,0.0733856,-0.103167,0.0414091,86.8152,-122.046,48.987,0.09101,0.194956,0.0968564,0
2_200,126,0.00142454,0.180586,-0.0460302,0.179491,22.7538,-5.7998,0.0551135,0.250849,0.0891349,0
2_201,0,0,0,0,0,0,0,0,0,0,0
2_202,777,0.0350354,-0.0918877,0.0804865,27.2225,-71.3967,62.538,0.0726108,0.196524,0.125139,1
2_203,352,-0.00655955,0.00602515,0.0268663,-2.30896,2.12085,9.45693,0.069922,0.173567,0.0572488,0
2_204,830,0.0949301,-0.122762,0.0481178,78.792,-101.892,39.9378,0.102866,0.174921,0.0953254,0
2_205,856,0.171127,-0.410003,0.132395,146.485,-350.962,113.33,0.284403,0.57439,0.313691,0
2_206,844,0.148562,-0.224278,0.0685617,125.386,-189.291,57.866,0.198389,0.36886,0.204955,0
2_207,0,0,0,0,0,0,0,0,0,0,0
2_208,471,0.0186844,-0.00620398,-0.00258576,8.80033,-2.92207,-1.21789,0.063517,0.181607,0.0632741,0
2_209,0,0,0,0,0,0,0,0,0,0,0
2_210,79,-0.00902095,0.12325,-0.0456858,-0.712655,9.73675,-3.60918,0.0665841,0.32385,0.112098,0
2_211,413,0.0616689,-0.0718011,0.0284419,25.4693,-29.6538,11.7465,0.0664696,0.197539,0.0816132,0
2_212,0,0,0,0,0,0,0,0,0,0,0
2_213,957,0.0638444,-0.0933332,0.0240446,61.0991,-89.3199,23.0107,0.0801009,0.197743,0.0965903,0
2_214,0,0,0,0,0,0,0,0,0,0,0
2_215,567,0.0442814,-0.0366068,0.0169217,25.1076,-20.7561,9.59459,0.0455337,0.151813,0.072989,0
2_216,974,0.0590327,-0.135094,0.0869816,57.4979,-131.581,84.7201,0.111277,0.213927,0.154124,1
2_217,48,-0.0388599,0.00343349,-0.0307801,-1.86528,0.164807,-1.47744,0.263723,0.313471,0.256178,0
2_218,1120,0.219522,-0.248774,0.0838275,245.864,-278.627,93.8868,0.199243,0.31804,0.157758,0
2_219,0,0,0,0,0,0,0,0,0,0,0
2_220,920,0.0967419,-0.0761399,0.0247812,89.0026,-70.0487,22.7987,0.084323,0.163108,0.0782262,0
2_221,618,0.0260275,-0.00923296,0.0242236,16.085,-5.70597,14.9702,0.0512226,0.136501,0.0764099,0
2_222,435,0.0220543,-0.00237053,-0.00010808,9.59361,-1.03118,-0.0470146,0.0586624,0.1824,0.07612,0
2_223,50,-0.0337941,-0.0680832,0.0414646,-1.68971,-3.40416,2.07323,0.240418,0.326449,0.238565,0
2_224,1020,0.222306,-0.421707,0.115803,226.753,-430.141,118.119,0.259139,0.467651,0.224431,0
2_225,401,0.0216738,-0.0267668,0.00102763,8.6912,-10.7335,0.412078,0.0733039,0.181556,0.0634556,0
2_226,582,0.015324,-0.0510425,0.0511316,8.91854,-29.7067,29.7586,0.0481646,0.147355,0.0763659,1
2_227,667,0.158991,-0.411184,0.131565,106.047,-274.26,87.7537,0.207628,0.450504,0.248241,0
2_228,0,0,0,0,0,0,0,0,0,0,0
2_229,1128,0.13566,-0.166268,0.0743554,153.024,-187.551,83.8729,0.210845,0.361529,0.211649,0
2_230,808,0.134305,-0.0569481,0.0146682,108.519,-46.0141,11.8519,0.167794,0.298402,0.162862,0
2_231,1851,0.0665975,-0.118112,0.109003,123.272,-218.626,201.765,0.0891655,0.228232,0.144429,1
2_232,1044,0.0848039,-0.152619,0.0868944,88.5353,-159.334,90.7177,0.181436,0.347387,0.232134,0
2_233,967,0.0536132,-0.196029,0.176042,51.844,-189.56,170.233,0.142015,0.285953,0.211071,1
2_234,620,0.0291344,-0.0317975,0.0012454,18.0633,-19.7145,0.772147,0.0614065,0.177744,0.0672198,0
2_235,284,0.0119692,-0.0291596,0.0262699,3.39926,-8.28132,7.46066,0.062031,0.203987,0.0904878,0
2_236,0,0,0,0,0,0,0,0,0,0,0
2_237,447,0.0162336,-0.0154458,0.0307569,7.25641,-6.90427,13.7483,0.0340076,0.191065,0.100328,0
2_238,29,0.122706,-0.169967,-0.0277903,3.55848,-4.92906,-0.805919,0.245617,0.25128,0.235553,0
2_239,941,0.149187,-0.20496,0.05248,140.385,-192.867,49.3837,0.227948,0.424154,0.238457,0
2_240,0,0,0,0,0,0,0,0,0,0,0
2_241,887,0.148727,-0.187751,0.0341581,131.921,-166.535,30.2982,0.169114,0.284223,0.156428,0
2_242,135,0.012502,0.110581,-0.0396015,1.68777,14.9284,-5.3462,0.0441855,0.306867,0.108687,0
2_243,1021,0.0920614,-0.131477,0.0553989,93.9947,-134.238,56.5623,0.128354,0.221166,0.11513,0
2_244,1051,0.131493,-0.14676,0.0675444,138.199,-154.245,70.9892,0.175119,0.306467,0.148015,0
2_245,0,0,0,0,0,0,0,0,0,0,0
2_246,988,0.055867,-0.161976,0.095991,55.1966,-160.032,94.8392,0.105885,0.226851,0.159304,1
2_247,0,0,0,0,0,0,0,0,0,0,0
2_248,137,-0.014882,0.0472779,0.00512377,-2.03884,6.47708,0.701956,0.070844,0.210306,0.069279,0
2_249,495,0.0178704,0.0102553,0.00158127,8.84586,5.07636,0.782729,0.049695,0.151885,0.0496503,0
2_250,0,0,0,0,0,0,0,0,0,0,0
2_251,959,0.187727,-0.340306,0.110178,180.03,-326.353,105.66,0.232037,0.391072,0.219265,0
2_252,288,0.11445,-0.23923,0.0615457,32.9616,-68.8982,17.7252,0.230519,0.390005,0.17581,0
2_253,2369,0.0662887,-0.0780305,0.0327213,157.038,-184.854,77.5167,0.0792633,0.154689,0.0788083,0
2_254,987,0.0545167,-0.102883,0.0932426,53.808,-101.545,92.0304,0.108968,0.29584,0.186382,1
2_255,1434,0.0380183,-0.104396,0.0958902,54.5182,-149.704,137.507,0.0788193,0.176362,0.146468,1
2_256,1513,0.0658038,-0.0962543,0.0414622,99.5611,-145.633,62.7323,0.0907725,0.155566,0.0721952,0
2_257,485,0.0346261,-0.0473514,0.0125944,16.7937,-22.9654,6.10829,0.0699825,0.172824,0.0486441,0
2_258,1251,0.0808632,-0.115786,0.0472224,101.16,-144.849,59.0752,0.0971136,0.180274,0.0832838,0
2_259,118,-0.0460272,0.196931,-0.0484324,-5.43121,23.2379,-5.71503,0.128769,0.344828,0.102891,0
2_260,907,0.14662,-0.174178,0.0669672,132.984,-157.98,60.7393,0.198186,0.36729,0.18095,0
2_261,886,0.161469,-0.233544,0.110101,143.061,-206.92,97.5497,0.171644,0.299573,0.164911,0
2_262,1023,0.133373,-0.1171,0.0565894,136.44,-119.793,57.891,0.172732,0.276749,0.15667,0
2_263,1119,0.0377839,-0.12008,0.137075,42.2802,-134.369,153.387,0.107804,0.279737,0.185631,1
2_264,1385,0.0611433,-0.0881718,0.0440732,84.6835,-122.118,61.0414,0.0763286,0.136171,0.0562395,0
2_265,794,0.143618,-0.309619,0.0913013,114.033,-245.837,72.4933,0.153136,0.249508,0.119602,0
2_266,1174,0.101761,-0.114878,0.0612593,119.467,-134.867,71.9184,0.102563,0.180714,0.0775325,0
2_267,63,-0.0448075,0.124847,0.00340975,-2.82287,7.86533,0.214814,0.0945549,0.303154,0.0838736,0
2_268,837,0.0782823,-0.108776,0.0529809,65.5223,-91.0458,44.345,0.115553,0.228825,0.0981022,0
2_269,763,0.117369,-0.261252,0.124849,89.5527,-199.335,95.2598,0.23866,0.44408,0.256697,0
2_270,0,0,0,0,0,0,0,0,0,0,0
2_271,710,0.220927,-0.475581,0.145996,156.858,-337.662,103.657,0.249353,0.455145,0.234606,0
2_272,0,0,0,0,0,0,0,0,0,0,0
2_273,0,0,0,0,0,0,0,0,0,0,0
2_274,878,0.132853,-0.204613,0.0724748,116.645,-179.65,63.6329,0.163676,0.312142,0.157889,0
2_275,539,0.0165883,-0.0507508,0.065664,8.94111,-27.3547,35.3929,0.0523459,0.156086,0.0798799,1
2_276,700,0.0943599,-0.11462,0.0523786,66.052,-80.2341,36.665,0.114247,0.244995,0.107002,0
2_277,826,0.0915967,-0.10211,0.0521869,75.6589,-84.3425,43.1064,0.144055,0.26155,0.130858,0
2_278,1298,0.0271668,-0.116342,0.119332,35.2625,-151.012,154.892,0.0739253,0.17304,0.145924,1
2_279,155,-0.0326282,0.110038,0.00823409,-5.05737,17.0558,1.27628,0.0918969,0.30128,0.0849749,0
2_280,1215,0.111393,-0.126764,0.0687886,135.343,-154.019,83.5781,0.126829,0.24604,0.113476,0
2_281,1083,0.0461867,-0.0764696,0.0349238,50.0202,-82.8166,37.8224,0.0629783,0.114601,0.044818,0
2_282,693,0.0826036,-0.213258,0.121028,57.2443,-147.788,83.8727,0.164521,0.301219,0.215642,1
2_283,1979,0.0198406,-0.113127,0.150664,39.2645,-223.878,298.164,0.0811898,0.17692,0.144643,1
2_284,733,0.16489,-0.282891,0.0670074,120.865,-207.359,49.1164,0.209014,0.360957,0.183501,0
2_285,0,0,0,0,0,0,0,0,0,0,0
2_286,1236,0.0472353,-0.214175,0.200537,58.3829,-264.72,247.864,0.103067,0.238117,0.187469,1
2_287,843,0.0959197,-0.263106,0.153691,80.8603,-221.798,129.562,0.166153,0.34026,0.20195,1
2_288,0,0,0,0,0,0,0,0,0,0,0
2_289,735,0.0449336,-0.0219346,0.0246867,33.0262,-16.1219,18.1447,0.0496112,0.13033,0.0519638,0
2_290,0,0,0,0,0,0,0,0,0,0,0
2_291,266,0.0115162,0.0436697,-0.00108606,3.06331,11.6162,-0.288893,0.075339,0.24769,0.0823724,0
2_292,2275,0.0799558,-0.10832,0.0565999,181.899,-246.429,128.765,0.10903,0.197745,0.104272,0
2_293,949,0.154745,-0.166634,0.0980937,146.853,-158.136,93.0909,0.19474,0.328405,0.174304,0
2_294,0,0,0,0,0,0,0,0,0,0,0
2_295,1333,0.0798,-0.0980495,0.0518464,106.373,-130.7,69.1113,0.117587,0.207381,0.105451,0
2_296,0,0,0,0,0,0,0,0,0,0,0
2_297,942,0.156563,-0.272521,0.0974062,147.482,-256.715,91.7566,0.236733,0.381563,0.202552,0
2_298,0,0,0,0,0,0,0,0,0,0,0
2_299,816,0.152963,-0.242374,0.109986,124.818,-197.777,89.749,0.174694,0.301302,0.153038,0
2_300,1073,0.0579494,-0.0963643,0.0363689,62.1798,-103.399,39.0239,0.0723236,0.129257,0.0619854,0
2_301,337,0.0329443,-0.112713,0.0276229,11.1022,-37.9844,9.3089,0.253773,0.39946,0.23639,0
2_302,0,0,0,0,0,0,0,0,0,0,0
2_303,1154,0.196259,-0.396152,0.135095,226.482,-457.159,155.9,0.23103,0.397452,0.210992,0
2_304,1517,0.111917,-0.204605,0.0724995,169.778,-310.386,109.982,0.159526,0.277488,0.129146,0
2_305,1231,0.0614114,-0.141535,0.094486,75.5974,-174.23,116.312,0.110793,0.229612,0.159231,1
2_306,373,0.0229571,0.0509555,-0.0125073,8.563,19.0064,-4.66521,0.045001,0.181005,0.0699551,0
2_307,0,0,0,0,0,0,0,0,0,0,0
2_308,878,0.095395,-0.291377,0.146002,83.7568,-255.829,128.189,0.158172,0.322134,0.204877,1
2_309,0,0,0,0,0,0,0,0,0,0,0
2_310,281,0.00348032,-0.0454487,0.0893097,0.977971,-12.7711,25.096,0.0374872,0.154551,0.0680293,0
2_311,1002,0.11262,-0.129825,0.0639298,112.846,-130.084,64.0576,0.154485,0.26628,0.135919,0
2_312,0,0,0,0,0,0,0,0,0,0,0
2_313,380,-0.0034053,-0.00837243,0.0189593,-1.29401,-3.18152,7.20452,0.084656,0.170485,0.0333993,0
2_314,436,0.00592203,-0.0177054,0.0484,2.58201,-7.71955,21.1024,0.04664,0.177761,0.0822963,0
2_315,183,-0.00116235,0.0352598,0.00939142,-0.212711,6.45255,1.71863,0.0348218,0.194856,0.0760453,0
2_316,0,0,0,0,0,0,0,0,0,0,0
2_317,344,0.0275893,-0.0399383,0.0524918,9.49072,-13.7388,18.0572,0.0486816,0.136289,0.0766149,0
2_318,37,-0.00751105,0.0125851,-0.0360722,-0.277909,0.46565,-1.33467,0.152958,0.256278,0.179922,0
2_319,1066,0.12397,-0.171984,0.0712135,132.152,-183.335,75.9136,0.16356,0.249066,0.134037,0
2_320,1739,0.105693,-0.0608546,0.0305391,183.801,-105.826,53.1076,0.167736,0.316459,0.16463,0
2_321,0,0,0,0,0,0,0,0,0,0,0
2_322,884,0.173708,-0.318894,0.103166,153.558,-281.902,91.1983,0.225872,0.400271,0.200358,0
2_323,0,0,0,0,0,0,0,0,0,0,0
2_324,948,0.0988504,-0.133861,0.0679713,93.7102,-126.901,64.4368,0.148077,0.278999,0.124238,0
2_325,0,0,0,0,0,0,0,0,0,0,0
2_326,997,0.124899,-0.169881,0.0730482,124.524,-169.372,72.829,0.147428,0.238313,0.121509,0
2_327,1145,0.110559,-0.119845,0.0300705,126.59,-137.222,34.4307,0.171286,0.333192,0.155986,0
2_328,0,0,0,0,0,0,0,0,0,0,0
2_329,1046,0.0427676,-0.124131,0.0837315,44.7349,-129.841,87.5832,0.0828974,0.187353,0.137435,1
2_330,662,0.147986,-0.235241,0.0738,97.9666,-155.73,48.8556,0.146537,0.30362,0.136551,0
2_331,0,0,0,0,0,0,0,0,0,0,0
2_332,247,0.00864344,-0.00210968,-0.00028463,2.13493,-0.521091,-0.0703035,0.0950943,0.217388,0.0508312,0
2_333,0,0,0,0,0,0,0,0,0,0,0
2_334,900,0.117669,-0.200351,0.079797,105.902,-180.316,71.8173,0.218047,0.403455,0.249866,0
2_335,819,0.129723,-0.221933,0.0765863,106.243,-181.763,62.7242,0.164717,0.332888,0.159722,0
2_336,996,0.0753323,-0.0665649,0.0407231,75.031,-66.2987,40.5602,0.0882228,0.178973,0.0754241,0
2_337,835,0.00681101,-0.0202481,0.0742746,5.6872,-16.9071,62.0193,0.0479641,0.152278,0.0794915,1
2_338,1501,0.150808,-0.171949,0.0827221,226.363,-258.095,124.166,0.165759,0.250341,0.123693,0
2_339,897,0.141226,-0.194636,0.0709558,126.679,-174.588,63.6474,0.184332,0.321189,0.157558,0
2_340,0,0,0,0,0,0,0,0,0,0,0
2_341,816,0.0299811,-0.105742,0.139502,24.4646,-86.2852,113.834,0.0712426,0.202895,0.155889,1
2_342,0,0,0,0,0,0,0,0,0,0,0
2_343,533,0.0130574,-0.036434,0.0639853,6.9596,-19.4193,34.1041,0.049385,0.140917,0.0701002,1
2_344,743,0.158784,-0.338877,0.101814,117.977,-251.785,75.6479,0.227866,0.43803,0.211137,0
2_345,1539,0.04742,-0.135376,0.123669,72.9794,-208.344,190.326,0.118854,0.249277,0.175777,1
2_346,749,0.137712,-0.270939,0.0968994,103.146,-202.933,72.5776,0.1914,0.34047,0.177271,0
2_347,0,0,0,0,0,0,0,0,0,0,0
2_348,689,0.137811,-0.17142,0.0359862,94.9515,-118.108,24.7945,0.171925,0.333466,0.166277,0
2_349,1263,0.0803975,-0.216867,0.200599,101.542,-273.902,253.356,0.144775,0.301086,0.203535,1
2_350,716,0.0962033,-0.108022,0.0482135,68.8815,-77.3441,34.5209,0.128,0.219059,0.110218,0
2_351,670,0.00920463,-0.0355494,0.0317454,6.1671,-23.8181,21.2694,0.0591596,0.14643,0.0481745,1
2_352,865,0.0547075,-0.0824023,0.0397856,47.3219,-71.278,34.4146,0.0637433,0.126441,0.0514051,0
2_353,978,0.0675722,-0.0729856,0.0373397,66.0856,-71.3799,36.5183,0.0805875,0.161549,0.064201,0
2_354,1117,0.0598556,-0.0486729,0.0314865,66.8587,-54.3676,35.1705,0.0998745,0.168147,0.0800189,0
2_355,1125,0.0671843,-0.141178,0.107765,75.5824,-158.825,121.236,0.142998,0.300904,0.18736,1
2_356,1103,0.100237,-0.097442,0.0422086,110.561,-107.478,46.5561,0.122383,0.23088,0.105078,0
2_357,790,0.0874936,-0.112787,0.0346116,69.1199,-89.1017,27.3431,0.121958,0.24257,0.112629,0
2_358,0,0,0,0,0,0,0,0,0,0,0
2_359,278,-0.0118677,0.0175123,0.0169878,-3.29922,4.86841,4.7226,0.0873615,0.210671,0.06488,0
2_360,0,0,0,0,0,0,0,0,0,0,0
2_361,810,0.18639,-0.343316,0.0967934,150.976,-278.086,78.4026,0.209583,0.410409,0.198411,0
2_362,1298,0.166456,-0.231556,0.0896536,216.06,-300.56,116.37,0.158421,0.251113,0.127044,0
2_363,869,0.0402244,-0.0599808,0.074958,34.955,-52.1233,65.1385,0.104479,0.232974,0.177617,1
2_364,1153,0.107828,-0.211905,0.0898898,124.326,-244.326,103.643,0.158565,0.312033,0.191342,0
2_365,91,0.143305,-0.329229,0.0598187,13.0407,-29.9598,5.4435,0.247925,0.423468,0.254569,0
2_366,46,0.00287454,-0.00702029,-0.0159611,0.132229,-0.322933,-0.734212,0.179643,0.216178,0.179405,0
2_367,863,0.0572052,-0.0435399,0.0243766,49.3681,-37.5749,21.037,0.0694232,0.174583,0.0806135,0
2_368,0,0,0,0,0,0,0,0,0,0,0
2_369,1159,0.0393608,-0.129871,0.121031,45.6191,-150.521,140.274,0.074007,0.201259,0.157749,1
2_370,528,0.0189319,-0.0967436,0.035025,9.99603,-51.0806,18.4932,0.25114,0.352696,0.267245,0
2_371,980,0.101207,-0.0826621,0.0382686,99.183,-81.0089,37.5033,0.167205,0.32651,0.149008,0
2_372,0,0,0,0,0,0,0,0,0,0,0
2_373,780,0.0334345,-0.0792062,0.0842623,26.0789,-61.7809,65.7246,0.0643093,0.183803,0.110634,1
2_374,118,-0.00990577,0.0654251,0.00284799,-1.16888,7.72016,0.336063,0.0747343,0.314994,0.110149,0
2_375,0,0,0,0,0,0,0,0,0,0,0
2_376,901,0.153483,-0.214733,0.0763178,138.288,-193.475,68.7623,0.172297,0.372484,0.16916,0
2_377,0,0,0,0,0,0,0,0,0,0,0
2_378,809,0.0528437,-0.0631261,0.036081,42.7506,-51.069,29.1895,0.0791795,0.175667,0.075377,0
2_379,1443,0.151428,-0.221438,0.0828328,218.51,-319.535,119.528,0.164868,0.29639,0.136807,0
2_380,908,0.038099,-0.0641856,0.107233,34.5939,-58.2805,97.368,0.0909183,0.232075,0.179107,1
2_381,948,0.0478688,-0.135916,0.145958,45.3797,-128.848,138.368,0.086255,0.238257,0.178617,1
2_382,830,0.107794,-0.283333,0.136443,89.4693,-235.167,113.248,0.180312,0.371989,0.213142,1
2_383,1411,0.0295485,-0.0993651,0.0763579,41.6929,-140.204,107.741,0.0532333,0.152573,0.0925417,1
2_384,847,0.0687411,-0.0964841,0.0376813,58.2237,-81.722,31.9161,0.113829,0.263647,0.131224,0
2_385,544,0.034891,-0.030543,0.0182505,18.9807,-16.6154,9.9283,0.057523,0.140525,0.0480023,0
2_386,886,0.111626,-0.136884,0.0512687,98.9009,-121.279,45.4241,0.177779,0.328299,0.145253,0
2_387,0,0,0,0,0,0,0,0,0,0,0
2_388,1041,0.0997053,-0.240925,0.0924602,103.793,-250.803,96.2511,0.152974,0.308132,0.177955,0
2_389,1191,0.065671,-0.0986115,0.0376177,78.2142,-117.446,44.8027,0.0725119,0.134101,0.0591692,0
2_390,418,0.00369243,-0.0252063,0.0583146,1.54344,-10.5362,24.3755,0.0395243,0.194417,0.0818078,0
2_391,484,0.0121548,-0.00334531,0.0278781,5.88295,-1.61913,13.493,0.0440752,0.131746,0.0621878,0
